id,source,username,date,period,groupe_politique,text,keyword_matches,stance,intensity,target,frame,confidence,notes,depute_name
643,assemblee_nationale,,2023-10-23,P1_choc,NI,pour moi les choses sont claires nous ne devons avoir qu une ligne de conduite le soutien total et inconditionnel a israel qui joue une fois de plus sa survie,['israel'],,,,,,,Mme Emmanuelle Ménard
644,assemblee_nationale,,2023-10-10,P1_choc,HOR,samedi dernier un nouveau conflit arme a debute au moyen orient une organisation terroriste a lance une operation militaire d ampleur contre l etat d israel et contre des personnes pacifiques sans defense qui ne se doutaient pas que la mort allait les separer des leurs nos pensees vont bien evidemment a toutes ces victimes et a leurs familles qui sont dans l effroi et la peine a cette heure notre role est d etre aux cotes d israel dans le combat qu il livre contre ces actes barbares et leurs commanditaires qui sont ne l oublions pas les premiers a utiliser leur population comme bouclier humain pour se couvrir de leurs crimes cet evenement est une surprise et nous devrons tous nous interroger sur la capacite de nos services de renseignement a prevenir de tels actes nous avons vu dans cet hemicycle toute l importance de trouver des reponses pour combattre le sentiment d impunite et le controle de la haine en ligne je n ose vous inviter chers collegues a lire les torrents d immondices notamment antisemites qui prosperent en ce moment et qui sont autant d invitations au crime partout sur le globe les terres s embrasent et les equilibres geopolitiques du xxe siecle disparaissent au profit de puissances regionales ou plutot sur la route d affrontements entre alliances de fortune qui peuvent nous entrainer tous dans l abime nos concitoyens constatent en silence ils ont peur pour leurs enfants pour leurs proches et pour eux memes ils veulent connaitre la place de leur pays dans ce monde ils veulent savoir quelle place nous voulons donner a l union europeenne dans cette reconfiguration geostrategique ils souhaitent aussi que les directives et reglements europeens permettent a leurs institutions nationales de les proteger vous l avez bien compris derriere les conflits et la reorganisation mondiale c est l importation de ces dangers sur notre propre sol qui nous inquiete determination et choix difficiles nous attendent mais nous devons aussi etre au rendez vous de la dignite humaine et de la democratie comment le gouvernement compte t il faire evoluer nos outils et anticiper les menaces pour proteger les francais sur notre sol applaudissements sur les bancs du groupe hor,['israel' 'antisemite'],,,,,,,M. Henri Alfandari
645,assemblee_nationale,,2024-12-03,P6_mandats_cpi,LFI-NFP,combien de temps encore laisserez vous prosperer cette entreprise de destruction methodique d un peuple d une culture et d un territoire applaudissements sur les bancs du groupe lfi nfp combien de temps encore accompagnerez vous le deluge de mensonges et de desinformation qui visent a dissimuler les crimes commis au sein des territoires palestiniens quand la france parlera t elle enfin d une seule voix et s engagera t elle a appliquer les mandats de la cour penale internationale a l encontre de benyamin netanyahou notamment les deputes du groupe lfi nfp se levent et applaudissent,"['palestiniens' 'netanyahou' 'palestinien' 'territoires palestiniens'
 'cour penale internationale']",,,,,,,Mme Marianne Maximi
646,assemblee_nationale,,2023-11-28,P2_offensive,LR,interdit aux militantes qui voulaient denoncer les viols commis par le hamas de participer a cette manifestation vives protestations sur les bancs du groupe lfi nupes,['hamas'],,,,,,,M. Pierre-Henri Dumont
647,assemblee_nationale,,2025-01-14,P6_mandats_cpi,MODEM,tout d abord je vous remercie d etre alle sur place et d avoir rencontre les responsables et le personnel de l unrwa je partage en tout point votre diagnostic personne ne peut en effet remplacer l unrwa pour les raisons que vous avez rappelees a savoir qu elle fournit des services essentiels aux populations a gaza services que d autres organisations ne seraient pas capables de fournir en outre et contrairement a ce qui a pu etre dit par les autorites israeliennes elle sert aussi de plateforme pour les activites des autres organisations non gouvernementales qui apportent des biens et des services absolument essentiels a la survie des populations sur place c est pourquoi la france n a cesse de soutenir l unrwa budgetairement et moralement en depit des accusations portees a son encontre et qui ont atteint sa credibilite au sein de la communaute internationale de nombreux bailleurs se sont longuement interroges sur l opportunite de renouveler leur financement a cette agence indispensable ce n est pas notre cas puisque nous avons facilite la mission de catherine colonna destinee a faire la lumiere sur d eventuels manquements et a proposer des solutions pour y mettre fin ce qui a permis de consolider la credibilite de l agence nous l avons egalement soutenue sur le plan budgetaire je dispose d un chiffre legerement plus eleve que le votre puisque le soutien de la france a atteint selon le ministere 41 millions d euros ce qui fait de notre pays l un de ses principaux donateurs lorsque je me suis rendu au caire le 2 decembre pour participer a une conference humanitaire internationale pour la population civile de gaza j ai annonce une nouvelle contribution de 50 millions d euros pour la population de gaza en 2025 dont 20 millions pour l unrwa tres concretement que faisons nous la france proteste au niveau bilateral c est a dire qu elle s adresse a ses interlocuteurs israeliens en faisant appel non seulement a ce qu elle attend d eux en termes d integrite et de sens du devoir inherents au respect du droit international mais aussi a leur intelligence si c est une violation du droit international que d entraver le travail de l unrwa c est aussi contraire aux interets d israel parce que cela cree une situation catastrophique qui pourrait constituer une bombe a retardement la france proteste egalement au niveau multilateral dans les instances ou elle est presente c est le cas au sein de l union europeenne ou nous avons pu agreger les soutiens a l unrwa mais aussi aux nations unies par exemple lors de la semaine de haut niveau de l assemblee generale qui s est tenue a la fin du mois de septembre nous etions evidemment presents a la reunion initiee par la jordanie en soutien a l unrwa pour rappeler que sur le plan moral comme sur le plan budgetaire nous continuerions d etre aux cotes de l agence,"['israelien' 'israel' 'israeliens' 'gaza' 'israeliennes' 'israelienne'
 'droit international' 'unrwa' 'nations unies']",,,,,,,M. Jean-Noël Barrot
648,assemblee_nationale,,2023-10-17,P1_choc,unknown,au cours de sa visite en israel mme ursula von der leyen s est exprimee en tant que presidente de la commission europeenne la position de l union europeenne est tres claire et a ete rappelee des le 10 octobre par les ministres des affaires etrangeres de l union puis le 15 octobre par le conseil europeen qui regroupe les chefs d etat ou de gouvernement des etats membres dans une declaration publique l union europeenne a ainsi condamne avec la plus grande fermete les attaques terroristes perpetrees par le hamas en israel et rappele le droit d israel a se defendre dans le respect du droit international humanitaire elle a reaffirme l importance d assurer la protection de tous les civils a tout moment conformement a ce meme droit la commission a appele le hamas a liberer immediatement tous les otages sans condition prealable ont aussi ete rappeles l importance d empecher une escalade regionale et l attachement europeen a une paix durable et perenne reposant sur la coexistence de deux etats,"['israel' 'hamas' 'droit international' 'civils' 'otage' 'deux etats'
 'otages']",,,,,,,Mme Chrysoula Zacharopoulou
649,assemblee_nationale,,2023-11-14,P2_offensive,ECO,les actes du gouvernement israelien sont en totale contradiction avec la cide que l etat d israel a pourtant ratifiee applaudissements sur les bancs des groupes ecolo nupes lfi nupes et gdr nupes vives exclamations sur plusieurs bancs des groupes rn et lr,['israelien' 'israel' 'gouvernement israelien'],,,,,,,Mme Francesca Pasquini
650,assemblee_nationale,,2023-05-04,P0_pre_7oct,SOC,essayez parfois d etre un peu au niveau applaudissements sur les bancs des groupes soc et lfi nupes exclamations sur les bancs du groupe rn nous n approuverons pas cette proposition de resolution parce que comme l a dit jerome guedj il ne s agit pas d apartheid je rappelle qu en israel les citoyens arabes israeliens ont les memes droits que les citoyens juifs israeliens qu il n y a pas de distinction operee entre les uns et les autres meme si je reconnais que le debat sur ce point existe qu il est entretenu non pas uniquement par le groupe communiste mais aussi en israel par des juifs israeliens que certains n aillent pas chercher noise en pretextant que ce debat n existerait nulle part ailleurs qu ici et qu il doit donc avoir lieu la qualification d apartheid conduit a l evidence a une essentialisation et c est pourquoi nous refusons en l occurrence l emploi de ce terme il y a aujourd hui un conflit territorial entre israeliens et palestiniens et le transformer a travers la notion d apartheid a un conflit entre juifs et musulmans entre juifs et arabes c est une faute parce que cela ne permet pas de trouver une solution applaudissements sur les bancs du groupe soc nous devons nous efforcer ensemble de ne pas parler les uns pour les palestiniens les autres pour les juifs israeliens mais bien de parler pour tous afin que la parole de la france soit avant tout la parole de la paix qu elle soit une parole de justice une parole qui donne sa place a chacun aux israeliens juifs comme aux palestiniens voila ce que nous devons tous defendre ici c est la raison pour laquelle je m indigne parfois lorsque je vous ecoute sur les bancs de la droite et de l extreme droite je n ai pas entendu un seul mot pour les palestiniens vous n avez eu de mots que pour disqualifier ceux qui aujourd hui veulent proteger le peuple palestinien,['palestiniens' 'israelien' 'israel' 'israeliens' 'palestinien'],,,,,,,M. Olivier Faure
651,assemblee_nationale,,2023-10-23,P1_choc,LR,c est le hamas les geoliers ce sont des palestiniens,['palestiniens' 'palestinien' 'hamas'],,,,,,,Mme Michèle Tabarot
652,assemblee_nationale,,2024-11-26,P6_mandats_cpi,ECO-NFP,le cessez le feu doit avoir lieu immediatement au liban et a gaza israel est en train de mener des frappes en ce moment meme applaudissements sur les bancs du groupe ecos m jean francois coulomme applaudit egalement votre ministre a en effet dit que la france appliquera le droit international mais en refusant de dire si au cas ou il venait sur notre sol m benyamin netanyahou serait arrete,['israel' 'gaza' 'netanyahou' 'droit international'],,,,,,,Mme Cyrielle Chatelain
653,assemblee_nationale,,2024-01-30,P3_post_cij,ECO,pour que notre destin commun soit grand pour qu il soit beau c est un changement radical dont nous avons besoin en effet vos capitulations successives ont amoindri la france elle doit reprendre son souffle mais aussi sa place dans le concert des nations la france etait une boussole au niveau international sa parole autrefois ecoutee a ete abimee par la presidence d emmanuel macron mme sandra regol applaudit alors que la cour internationale de justice cij alerte l opinion sur le risque de genocide dans la bande de gaza la place de la france est claire elle est du cote du droit de la raison de la paix et de la vie applaudissements sur les bancs du groupe ecolo nupes et sur quelques bancs du groupe lfi nupes,['gaza' 'bande de gaza' 'genocide' 'cij' 'cour internationale de justice'],,,,,,,Mme Cyrielle Chatelain
654,assemblee_nationale,,2023-05-17,P0_pre_7oct,LR,permettez moi de prendre un peu de temps pour expliquer pourquoi je m apprete a emettre avec force un avis defavorable a ces amendements du gouvernement et de la majorite applaudissements sur les bancs des groupes rn lfi nupes lr et soc d abord sur la forme sans vouloir rajouter a la polemique alors que nos discussions se sont bien deroulees et que les objectifs de cette proposition de loi beneficient legitimement d un large consensus j ai ete en tant que rapporteur pour avis stupefait et meme consterne de decouvrir les amendements de suppression deposes vendredi a dix sept heures applaudissements sur les bancs des groupes rn lfi nupes lr soc ecolo nupes gdr nupes et liot le gouvernement n en avait pas depose lors de l examen du texte au senat ni a l assemblee en commission des lois ou en commission des affaires economiques la semaine derniere passons sur le fond de quoi est il question de donner de l oxygene aux sdis en leur permettant de realiser des economies grace a une fiscalite reduite sur les carburants car au vu des incendies auxquels la france fait actuellement face comment voulez vous que les sdis ne consomment pas davantage de carburant evidemment sur les bancs du groupe rn lundi dernier le ministre de l interieur appelait encore a une large mobilisation dans les pyrenees orientales applaudissements sur les bancs des groupes rn lfi nupes lr soc et gdr nupes j entends vos arguments et je ne meconnais pas le probleme pose par la directive europeenne du 27 octobre 2003 monsieur le ministre celle ci dispose neanmoins en son article 19 qu un etat peut tout a fait adopter une exoneration totale de taxe charge ensuite au gouvernement francais de negocier cette baisse aupres de l union europeenne applaudissements sur les bancs des groupes rn lr et soc m louis boyard applaudit egalement,['7 octobre' 'legitime'],,,,,,,M. Éric Pauget
655,assemblee_nationale,,2023-11-28,P2_offensive,unknown,ce qui s est passe en israel est abominable des femmes ont ete violees mutilees torturees le viol est une arme de guerre laissant de nombreuses femmes et filles psychologiquement traumatisees souvent la violence sexuelle n est pas simplement perpetree par des soldats solitaires elle s apparente a une tactique de guerre deliberee la violence sexuelle deplace terrorise detruit des individus des familles et des communautes entieres atteignant des niveaux de cruaute inimaginable a l egard de femmes de tout age ces horreurs qu elles aient eu lieu en israel ou de nombreux cas de viol le 7 octobre dernier ont ete rapportes en ukraine au soudan ou dans le reste du monde je les ai condamnees et je les condamne a nouveau fermement ici applaudissements sur plusieurs bancs des groupes re lr dem et hor,['israel' '7 octobre'],,,,,,,Mme Bérangère Couillard
656,assemblee_nationale,,2025-01-14,P6_mandats_cpi,unknown,je me concentrerai sur l avis consultatif du 19 juillet 2024 rendu par la cour internationale de justice cij qui est riche d enseignements il traite d une part des consequences des politiques menees par israel en palestine en particulier des lois et mesures discriminatoires prises contre les palestiniens d autre part des incidences de ces politiques sur le statut de l occupation et des consequences pour les etats dont la france en ce qui concerne la premiere question la cour souligne le lien entre l occupation par israel du territoire palestinien qui dure depuis cinquante sept ans et sa politique coloniale en violation de l article 49 de la quatrieme convention de geneve qui interdit a la puissance occupante de transferer sa population dans le territoire qu elle occupe or environ 800 000 colons sont etablis en cisjordanie et a jerusalem est soit une augmentation de 220 depuis le debut des annees 2000 cette politique coloniale passe par l implantation de colonies de peuplement la confiscation des terres palestiniennes l exploitation des ressources naturelles palestiniennes au profit des colons l imposition par israel d un droit militaire aux palestiniens de cisjordanie alors que les colons relevent des tribunaux civils israeliens le deplacement force de la population palestinienne et l accroissement des actes de violence commis par les colons et les forces de securite israeliennes contre les palestiniens la cour se prononce ensuite c est une nouveaute sur l annexion qu elle entend comme le fait pour la puissance occupante d acquerir par la force le territoire qu elle occupe c est a dire de l integrer au sien pour la cour les politiques israeliennes que je viens de citer revelent une volonte de controle permanent sur le territoire palestinien car elles sont destinees a rester en place indefiniment en consequence la cour considere qu il y a une annexion d une large partie du territoire palestinien enfin elle se prononce sur la discrimination a savoir le traitement differencie entre les israeliens et les juifs non israeliens d une part et les palestiniens en cisjordanie d autre part plusieurs discriminations sont visees par la cour les permis de residence octroyes les israeliens peuvent resider sans restriction a jerusalem est tandis que les palestiniens doivent disposer d un permis de residence qui peut etre revoque a la discretion du ministre de l interieur pour manquement a l obligation de loyaute due a l etat d israel la situation des palestiniens du reste de la cisjordanie notamment l interdiction de resider a jerusalem est les restrictions a la liberte de circulation telles que les routes reservees aux colons et la presence de 565 obstacles militaires la demolition de biens etc la cour se prononce egalement sur la segregation raciale et l apartheid l article 3 de la convention internationale sur l elimination de toutes les formes de discrimination raciale ciedr stipule que les etats parties condamnent specialement la segregation raciale et l apartheid et s engagent a prevenir a interdire et a eliminer sur les territoires relevant de leur juridiction toutes les pratiques de cette nature or pour la cour les politiques israeliennes entrainent une separation physique et juridique entre les colons et les palestiniens la cour en deduit qu israel viole l article 3 de ladite convention pour la cour les politiques israeliennes entravent le droit a l autodetermination du peuple palestinien et donc son droit a un etat independant car elles entrainent des changements dans le caractere physique le statut juridique la composition demographique et l integrite territoriale du territoire palestinien ces changements manifestent donc une intention de creer une presence israelienne permanente et irreversible j en viens aux consequences juridiques la presence continue d israel en palestine est un fait internationalement illicite continu qui engage sa responsabilite internationale en consequence israel doit mettre fin a sa presence dans le territoire palestinien dans les plus brefs delais mettre fin aux politiques et pratiques illicites et reparer les dommages causes a la population palestinienne certaines des obligations violees par israel sont opposables a tous les etats dont la france notamment celle de faire respecter le droit du peuple palestinien a l autodetermination de ne pas reconnaitre comme licite cette situation et de ne pas preter aide ou assistance au maintien de la situation le 18 septembre l assemblee generale des nations unies agnu a adopte une resolution qui reprend cette decision la france ayant vote en faveur de ce texte elle a des obligations juridiques l assemblee generale donne a israel douze mois pour se retirer du territoire palestinien elle impose donc a tous les etats de s acquitter de leurs obligations en favorisant la realisation du droit a l autodetermination du peuple palestinien ce qui impliquerait la reconnaissance de l etat de palestine deja reconnu par 147 des 193 etats membres de l onu certains etats comme la france qui ne reconnaissent pas l etat de palestine ont pourtant vote en faveur de ce texte ce vote positif traduit la fragilite de la position francaise sur la question il est difficile de justifier en droit international le soutien a des resolutions adoptees par l assemblee generale tout en refusant de reconnaitre l etat de palestine l assemblee generale demande aussi aux etats de faire la distinction dans leurs echanges entre israel et le territoire palestinien occupe de cesser la fourniture ou le transfert d armes a israel qui pourraient etre utilisees dans le cadre de l occupation et de prohiber l importation de tout produit provenant des colonies de peuplement israeliennes or l union europeenne ne le fait pas elle impose un simple etiquetage specifique pour tous les produits importes des colonies je conclurai en citant la cour internationale de justice selon laquelle la realisation du droit du peuple palestinien a l autodetermination y compris son droit a un etat independant coexistant dans la paix avec l etat d israel contribuerait a la stabilite regionale et a la securite de tous les etats du moyen orient finalement la cour rappelle a la societe internationale qu elle a le devoir et l obligation juridique d imposer la solution a deux etats et de faire respecter le droit international or aujourd hui il n y a plus de volonte politique dans cette region,"['palestiniens' 'israelien' 'israel' 'israeliens' 'palestiniennes'
 'palestine' 'israeliennes' 'palestinien' 'palestinienne' 'israelienne'
 'occupation' 'solution a deux etats' 'droit international' 'civils'
 'cisjordanie' 'colons' 'onu' 'annexion' 'cij' 'deux etats'
 'cour internationale de justice' 'autodetermination' 'nations unies'
 'colonies' 'jerusalem']",,,,,,,Mme Insaf Rezagui
657,assemblee_nationale,,2023-10-24,P1_choc,EPR,lorsqu elle ne peut nommer ce qu est veritablement le hamas c est a dire un mouvement terroriste,['hamas'],,,,,,,M. Olivier Becht
658,assemblee_nationale,,2025-11-27,P7_cessez_feu,Pr?sidence,prochaine seance cet apres midi a quinze heures discussion de la proposition de loi visant a la nationalisation d arcelormittal france afin de preserver la souverainete industrielle de la france discussion de la proposition de loi visant a defiscaliser les pensions alimentaires percues et a lutter contre la precarite des familles monoparentales discussion de la proposition de loi visant a garantir la gratuite totale des parkings des etablissements publics de sante discussion de la proposition de resolution invitant le gouvernement a prendre toutes les mesures necessaires pour faire respecter le droit international dont le droit a l autodetermination du peuple palestinien condition necessaire a l etablissement d une paix juste et durable au proche orient discussion de la proposition de loi visant a exonerer les apprentis de la contribution sociale generalisee et de la contribution pour le remboursement de la dette sociale suite de la discussion de la proposition de loi d abrogation de la retraite a 64 ans la seance est levee,['palestinien' 'droit international' 'autodetermination'],,,,,,,Mme la présidente
659,assemblee_nationale,,2025-07-02,P7_cessez_feu,LIOT,mais bien sur a cette fin elle utilise de maniere commode le faux nez de l antisionisme le groupe liot ne soutiendra evidemment pas cette motion de rejet applaudissements sur les bancs des groupes epr et dr,['sionisme' 'antisionisme'],,,,,,,M. Joël Bruneau
660,assemblee_nationale,,2023-05-04,P0_pre_7oct,ECO,j aurais souhaite que nous ayons loin des exces et des anathemes un debat apaise et constructif sur ce sujet o combien symbolique et inflammable au moment ou j ai l honneur de m adresser a vous sur la situation de cette terre trois fois sainte du proche orient il me vient a l esprit les preconisations de victor hugo dites le vrai ne me racontez pas un opprobre notoire comme on raconterait n importe quelle histoire au fond la question qui nous est posee par cette resolution est aussi terrible que simple comment caracteriser a la fois politiquement et juridiquement la situation subie par le peuple palestinien on nous oppose aujourd hui un debat semantique en nous disant en substance que le terme apartheid n est pas le bon car il se rapporte a une situation historico geographique precise a savoir celle de l afrique du sud la reponse est fort simple si le terme apartheid designait a l origine le regime politique de l afrique du sud a l epoque ou regnait explicitement la segregation raciale cela fait longtemps qu il a ete adopte par la communaute internationale pour condamner et reprimer penalement de tels systemes et pratiques ou qu ils existent dans le monde,['palestinien'],,,,,,,Mme Sabrina Sebaihi
661,assemblee_nationale,,2024-06-04,P4_rafah,ECO,tout d abord permettez moi de deplorer ce matin l annonce de la mort de quatre nouveaux otages portant a quarante trois le nombre d otages morts dans la bande de gaza nous souhaitons leur rendre hommage applaudissements sur les bancs du groupe ecolo nupes et sur quelques bancs des groupes lfi nupes soc et gdr nupes ayons une pensee pour ceux qui sont encore retenus deux d entre eux sont des compatriotes francais jusqu ou ira la strategie du massacre et de la riposte aveugle la strategie de la terre brulee de celui que notre president appelle cher ami bibi netanyahou et de son gouvernement d extreme droite ce cher bibi avec lequel m sejourne posait fierement,['gaza' 'netanyahou' 'bande de gaza' 'otage' 'otages' 'massacre'],,,,,,,Mme Sabrina Sebaihi
662,assemblee_nationale,,2024-03-28,P3_post_cij,MODEM,aucun mot n est bien sur assez fort ni assez significatif pour designer le 17 octobre 1961 si pour beaucoup d entre nous il s agit d un chapitre de notre histoire commune avec l algerie pour beaucoup de nos compatriotes et de nos amis algeriens il s agit d un souvenir dans une memoire vive d une date sanglante qui nous lie dans la violence on ne peut juger comprendre et denoncer un evenement historique sans tenir compte du contexte celui d une guerre qui pendant bien trop longtemps n a pas voulu dire son nom et qui a fait des victimes militaires des victimes des deux cotes de la mediterranee et des deux cotes de la seine des victimes civiles algeriennes et des victimes civiles et policieres francaises nous connaissons la succession de drames de tragedies et de conflits qui ont ponctue l une des pages les plus difficiles et douloureuses a ecrire pour nos deux nations depuis l independance de l algerie nos deux pays n ont pas toujours reussi a regarder leur histoire en face ils ont oscille entre periodes de rapprochements et de tensions entre malentendus et retrouvailles entre verite et reconciliation ce travail de memoire nous devons pourtant le faire pour nos deux pays pour les millions de personnes qui ont souffert de cette guerre mais aussi pour les citoyens francais et algeriens le rapport remis en 2021 par benjamin stora au president de la republique concourt a la comprehension de notre histoire commune les mensonges et les dissimulations sont finalement les plus grandes sources de tensions il a fallu de nombreuses annees pour que la verite sur le 17 octobre 1961 eclate et que les elus de la nation reconnaissent les faits notamment par des commemorations le chemin de la reconnaissance a debute en 1991 a l occasion des trente ans de l evenement et de la publication de la bataille de paris 17 octobre 1961 de jean luc einaudi le proces de maurice papon en 1997 a ensuite reactive la memoire de la repression en 2012 lors du cinquante et unieme anniversaire de l evenement le president francois hollande reconnait la sanglante repression et affirme que la republique reconnait avec lucidite ces faits le president macron le 18 octobre 2021 poursuit cette reconnaissance et rend hommage aux victimes en pointant des crimes inexcusables pour la republique commis sous l autorite de maurice papon il designe des responsabilites clairement etablies que la france regarde avec lucidite en parallele l hommage aux victimes s est materialise par l apposition par la mairie de paris d une plaque en 2001 et d une stele en acier en 2019 de nombreuses communes ont marque cet hommage par des denominations dans l espace public ou des appositions de plaques commemoratives enfin depuis l arrete interministeriel du 22 decembre 2021 les archives s ouvrent petit a petit le travail historique en cours doit se poursuivre afin de faire toute la lumiere sur les faits chers collegues les crimes commis cette nuit la sous l autorite du prefet maurice papon sont inexcusables ils sont a l oppose des valeurs universelles que nous defendons tous dans cet hemicycle la liberte l egalite et la fraternite une nouvelle fois la france doit porter un regard critique et lucide sur son passe nous le faisons pour panser les blessures de notre histoire et de tous ceux qui ont souffert de cette guerre mais aussi pour poser les bases d une amitie sincere avec l algerie socle d une cooperation solide respectueuse et fructueuse pour les generations a venir il est de notre responsabilite d accorder nos histoires respectives pour batir un avenir meilleur de part et d autre des deux rives de la mediterranee dans les domaines de la culture de l education de la diplomatie ou de l economie la proposition de resolution a pour vocation de condamner et de reconnaitre de la maniere la plus officielle la repression meurtriere de la manifestation pacifique de milliers d algeriens le 17 octobre 1961 nous souscrivons donc sans reserve a la necessite de reconnaitre cet episode de notre histoire et appelons a l approfondissement du travail conjoint d analyse a contrario nous nous interrogeons sur l opportunite d inscrire une journee de commemoration a l agenda des journees officielles et ceremonies nationales des commemorations ont deja lieu le 19 mars journee nationale du souvenir et de recueillement a la memoire des victimes civiles et militaires de la guerre d algerie et des combats en tunisie et au maroc et le 5 decembre journee nationale d hommage aux morts pour la france aux rapatries aux personnes disparues et aux victimes civiles pendant la guerre d algerie et les combats du maroc et de la tunisie la douleur de la guerre d algerie et de ses nombreux drames n etant pas encore cicatrisee la multiplication des journees memorielles serait de nature a amoindrir la puissance du message que nous souhaitons faire passer le groupe democrate laissera donc a ses membres la liberte de vote,['7 octobre' 'victimes civiles'],,,,,,,M. Nicolas Turquois
663,assemblee_nationale,,2024-01-16,P2_offensive,MODEM,au cours de ce mandat je me suis rendu a hebron a bethleem a jerusalem a tel aviv en algerie au kurdistan et au liban dans le cadre de ma mission au sein de la commission des affaires etrangeres,['tel aviv' 'hebron' 'jerusalem'],,,,,,,M. Frédéric Petit
664,assemblee_nationale,,2024-03-28,P3_post_cij,SOC,fatima bedar avait quinze ans son visage celui d une jeune fille sans histoire aux joues rosees et aux deux longues tresses brunes represente sur une fresque a aubervilliers en seine saint denis m a longtemps hantee elle est morte noyee dans la seine parce qu elle etait algerienne reste trop longtemps oublie il doit desormais etre connu de tous comme fatima plusieurs centaines d algeriennes et d algeriens perirent assassines durant cette nuit sombre d octobre 1961 et puis rien il s en est ensuivi un silence assourdissant et complice une amnesie d etat un effacement administratif une simple inscription ici on noie les algeriens peinte a la hate sur les quais de la seine quelques jours apres le massacre qu on s empressera d ailleurs d effacer premier signe d un oubli delibere et d un contre recit methodiquement construit comme cette inscription le nom et le drame des centaines d algeriens massacres ont ete effaces leurs noms et leur souvenir ont ete emportes par les flots de la seine ce soir d octobre 1961 pourtant comme les corps sans vie de ces centaines d innocents leur histoire une histoire bien francaise a fini par remonter a la surface malgre les tentatives d etouffement de ce crime d etat nous sommes reunis pour dire cette verite grace au travail acharne de notre chere collegue sabrina sebaihi que je remercie chaleureusement applaudissements sur les bancs des groupes soc re lfi nupes dem ecolo nupes et gdr nupes que s est il passe le 17 octobre 1961 ce n etait pas un simple maintien de l ordre qui aurait degenere mais un bain de sang premedite une chasse a l homme organisee le spasme violent d un pouvoir qui savait que le monde de domination coloniale qu il avait bati pendant des siecles etait en train de s effondrer definitivement une terreur sanglante orchestree par le prefet de police de paris maurice papon celui la meme qui a peine vingt ans auparavant s etait deja rendu coupable des pires crimes contre l humanite,['7 octobre' 'massacre'],,,,,,,Mme Fatiha Keloua Hachi
665,assemblee_nationale,,2024-10-15,P5_escalade,GDR,au moment meme ou je prends la parole le genocide se poursuit implacablement a gaza applaudissements sur les bancs des groupes gdr lfi nfp et ecos la famine y fait rage et la cisjordanie elle aussi est en proie aux flammes et au sang le tourbillon de souffrances impose a la palestine s etend desormais jusqu au liban israel bombarde beyrouth,['israel' 'palestine' 'gaza' 'famine' 'cisjordanie' 'genocide'],,,,,,,Mme Elsa Faucillon
666,assemblee_nationale,,2024-03-19,P3_post_cij,HOR,le 2 juin 1941 le regime de vichy promulgue le statut des juifs et limite l acces des etudiants juifs aux universites quatre vingts ans apres nous pensions que ces faits appartenaient aux heures les plus sombres de notre histoire quatre vingts ans apres nous pensions que la bete immonde de l antisemitisme etait gavee de sang apres la shoah et pourtant elle renait le poison de l antisemitisme vient pourrir notre societe on dirait que ce que je raconte n interesse pas certains de nos collegues exclamations sur quelques bancs du groupe lfi nupes il se deverse meme au coeur de nos universites mardi dernier a sciences po paris institution prestigieuse qui forme depuis le xixe siecle les dirigeants de notre pays et dans laquelle j enseigne depuis plus de sept ans une soixantaine d individus ont envahi et bloque l amphitheatre emile boutmy qu ils se sont empresses de renommer amphitheatre gaza parce que de confession juive des eleves ont ete pris a partie par des emeutiers de pacotille c est faux sur plusieurs bancs du groupe lfi nupes,['gaza' 'antisemitisme'],,,,,,,M. Jérémie Patrier-Leitus
667,assemblee_nationale,,2023-12-19,P2_offensive,NI,ma question s adresse a m le ministre des armees l assemblee se dechire et nous dansons sur un volcan les points chauds se multiplient autour du continent europeen situation difficile en ukraine guerre a gaza attaques contre des navires francais et allies civils comme militaires en mer rouge c est sur ce dernier point que je souhaiterais revenir le canal de suez est la colonne vertebrale des echanges entre l europe et l asie depuis le mois d octobre les agressions s y multiplient nos marins sont en danger les grands armateurs soucieux de la securite de leurs equipages et de l impact sur leurs operations notamment en matiere d assurances ont annonce qu ils suspendaient jusqu a nouvel ordre le franchissement du canal de suez a eux seuls cma ggm hapag lloyd maersk msc et evergreen representent pres de 60 du trafic mondial de containers or le contournement par le cap necessite quinze jours de navigation supplementaires ces delais et surcouts ajoutes a la hausse du baril font peser de reelles inquietudes sur l economie europeenne et sur le quotidien de nos concitoyens deja durement eprouves par la vie chere le 9 decembre la fregate languedoc a riposte a des attaques de drones en provenance des cotes du yemen hier en israel le secretaire d etat americain a la defense lloyd austin a annonce la creation d une operation menee dans le cadre de la coalition et baptisee gardien de la prosperite afin d assurer la liberte de navigation dans la zone comment la france entend elle reagir et contribuer au retablissement de la securite du trafic maritime dans la zone quelle articulation avec les operations internationales et europeennes deja en cours en particulier agenor et atalante proposez vous applaudissements sur les bancs du groupe hor,['israel' 'gaza' 'civils'],,,,,,,M. Jean-Charles Larsonneur
