id,source,username,date,period,groupe_politique,text,keyword_matches,stance,intensity,target,frame,confidence,notes
369,twitter,christophebex,2023-12-21,P2_offensive,unknown,"Avec 38 autres collègues, je demande des sanctions suite aux propos absolument abjectes de Meyer Habib sur le sort des Palestiniens.

Stop à l’ignominie dans notre hémicycle.",['palestiniens' 'palestinien'],,,,,,
370,twitter,arenasrodrigo_,2023-11-08,P2_offensive,unknown,Je resterai toujours fidèle à mon engagement de militant contre le racisme et l’antisemitisme. J’ai toujours combattu le FN parti raciste et antisémite. Qu’il s’appelle RN est un point de détail. Je ne peut me résigner à marcher à leur côté ce dimanche en tant que parlementaire.,['antisemitisme' 'antisemite'],,,,,,
371,twitter,franckallisio,2023-11-08,P2_offensive,unknown,"Avec ma collègue @gisele_lelouis, nous demandons au maire de #Marseille de ne pas céder aux provocations des députés #LFI qui exigent de hisser le drapeau palestinien au fronton de la mairie.
Nous avons besoin de RESPONSABLES politiques, pas de fauteurs de guerre civile !",['palestinien'],,,,,,
372,twitter,constancelegrip,2024-01-18,P2_offensive,EPR,"En tant que Présidente du groupe d'étude sur l'antisémitisme, je vous demande instamment de cesser de vous réclamer à tout bout de champ du groupe d'étude, surtout si c'est pour saluer le collectif Tsedek, qui n'a pas eu un mot de condamnation de l'attaque terroriste islamiste du Hamas, qu'il appelle ""résistant"", ni de solidarité envers les victimes assassinées ou les otages kidnappés le #7octobre ! Formation à la lutte contre l'antisémitisme, vraiment?!?!",['hamas' 'antisemitisme' 'otage' 'otages'],,,,,,
373,twitter,carolineyadan,2024-01-10,P2_offensive,EPR,"La plainte de l’Afrique du Sud contre Israël pour genocide est un scandale d’une indécence absolue.
Voici pourquoi ⤵️
Thread",['israel' 'genocide'],,,,,,
374,twitter,fcbdeputeducher,2023-11-07,P2_offensive,EPR,"Selon wiki M de Villepin : « travaille comme avocat et consultant, notamment pour […] certaines grandes familles du Golfe. » 
Des journalistes pour confirmer cela ? Afin de savoir d’où parle cet ancien premier ministre quand il pilonne quotidiennement #Israel ?",['israel'],,,,,,
375,twitter,stelladupont,2024-03-05,P3_post_cij,unknown,"La position de la France est claire : le respect du droit international et l’urgence à préserver la vie des civils Palestiniens, a rappelé la Ministre @CZacharopoulou 
Il faut un cessez-le-feu immédiat ! 
#DirectAN","['palestiniens' 'palestinien' 'droit international' 'civils'
 'cessez-le-feu']",,,,,,
376,twitter,alexiscorbiere,2024-03-25,P3_post_cij,unknown,"Enfin ! Bonne nouvelle ! Le Conseil de sécurité de l’ONU adopte une résolution exigeant, de la part du gouvernement israélien, un Cessez-le-feu immédiat à #Gaza !
Le droit international doit être respecté !

francetvinfo.fr/monde/proche…","['israelien' 'israel' 'gaza' 'gouvernement israelien'
 'droit international' 'onu' 'cessez-le-feu' 'conseil de securite']",,,,,,
377,twitter,karenerodi,2024-04-05,P3_post_cij,unknown,"🇨🇵 La France ne peut pas s'affranchir du droit international!
Nous sommes 115 parlementaires à demander expressément au Président de la République de stopper immédiatement la vente d’armes à Israël.

La France se doit de promouvoir la paix🕊 🌹
#stopgenocide #GazaGenocide #Gaza",['israel' 'gaza' 'droit international' 'genocide'],,,,,,
378,twitter,philippejuvin,2025-04-04,P7_cessez_feu,LR,"Visage masqué, violence verbale, intimidation, censure d’un prof : le fascisme à l’état pur.

Ces petits bourgeois d’une gauche radicale utilisent les mots « islamophobie » et « sioniste »comme totems, pour promouvoir leur haine.

Pourquoi ne sont-ils pas, à minima, exclus ?",['islamophobie' 'sioniste'],,,,,,
379,twitter,emaistre,2025-05-07,P7_cessez_feu,LR,"✅ La loi contre l’#antisémitisme dans l’enseignement supérieur largement adoptée.🏛️✡️
Une avancée indispensable pour protéger nos étudiants contre la haine. 🇫🇷
❌ Seuls les #LFI ont voté contre après des heures de cris indécents. Honteux!
@Le_CRIF",['crif' 'antisemitisme'],,,,,,
380,twitter,phdumont,2025-10-13,P7_cessez_feu,LR,"La libération des derniers otages, prisonniers des terroristes du Hamas depuis 738 jours ouvre un espoir de paix au Proche-Orient.

Nos pensées accompagnent les familles de ceux qui ont été lâchement assassinés le 7 octobre et depuis.

Merci à ceux qui ont rendu ce jour possible.",['hamas' '7 octobre' 'otage' 'otages'],,,,,,
381,twitter,jerome_buisson,2024-04-25,P3_post_cij,RN,"Le Cheik blanc du Hamas ! 
#UNRWA",['hamas' 'unrwa'],,,,,,
382,twitter,alexisjollyrn,2024-04-15,P3_post_cij,RN,"🇮🇱 Total soutien à #Israël qui fait face encore une fois, avec bravoure, aux attaques des pires régimes islamistes.

🇮🇷 L’#Iran, c’est le régime de la burqa, des pendaisons, le refuge des islamistes et le cauchemar des femmes !",['israel'],,,,,,
383,twitter,jerome_buisson,2024-02-27,P3_post_cij,RN,"Guignol nous gouverne ! 
Une annonce hasardeuse et irresponsable sans consultation de ses partenaires européens… Du même acabit que son annonce de coalition internationale contre le Hamas ! 
#Ukraine .",['hamas'],,,,,,
384,twitter,fcbdeputeducher,2023-10-26,P1_choc,EPR,"La Une de la honte l’@humanite_fr. 
Soutenir #Israel et les Israéliens n’est pas soutenir Netanyahou !
Votre Une crée un amalgame indigne et dessine une cible dans le dos des personnes représentées. 
Plein soutien à @YaelBRAUNPIVET @MathieuMlefevre et Manuel Valls !",['israelien' 'israel' 'israeliens' 'netanyahou'],,,,,,
385,twitter,brigitte_liso,2023-10-09,P1_choc,EPR,"A Paris comme à Lille, j’exprime mon total soutien aux Israéliens et populations civiles plongés dans l’horreur.

Vive émotion ce soir lors de la marche de solidarité organisée par @Le_CRIF, avec plusieurs membres du gouvernement et collègues @DeputesRE.

La terreur doit cesser.",['israelien' 'israel' 'israeliens' 'crif'],,,,,,
386,twitter,csitzenstuhl,2023-10-25,P1_choc,EPR,"La France reste une puissance qui compte en Méditerranée et au Moyen-Orient. 

La France doit garder l’équilibre. 

@EmmanuelMacron parle à tout le monde : Israël, Palestine, Jordanie, Egypte, Golfe. #franceinfo",['israel' 'palestine'],,,,,,
387,twitter,alexiscorbiere,2024-11-07,P5_escalade,unknown,Cette attitude la police israélienne envers des gendarmes français dans une propriété française est intolérable...,['israelien' 'israel' 'israelienne'],,,,,,
388,twitter,stelladupont,2024-11-07,P5_escalade,unknown,"Les actes perpétrés par la sécurité israélienne dans le domaine français de l’Eleona sont gravissimes. Le gouvernement israélien persiste à ne respecter ni les conventions diplo, ni le droit international et humanitaire. Jusqu’où ira-t-il ? Soutien à notre diplomatie et @jnbarrot","['israelien' 'israel' 'israelienne' 'gouvernement israelien'
 'droit international']",,,,,,
389,twitter,a_dutremble,2024-10-07,P5_escalade,unknown,"⚫️🕊️ Il y a un an, #Israël subissait une attaque sans précédent par le #Hamas, groupe terroriste. Hommage aux 43 Franco-Israéliens et aux 1200 victimes tombées ce jour-là. Le combat contre l’#islamisme ne doit jamais cesser. Protégeons nos compatriotes juifs !",['israelien' 'israel' 'israeliens' 'hamas'],,,,,,
390,twitter,carolineyadan,2024-02-28,P3_post_cij,EPR,"Merci à Madame la Ministre @sretailleau pour notre échange de qualité. Nous avons le devoir de lutter contre le poison antisémite présent dans nos universités et grandes écoles, et qui a explosé depuis le 7 octobre.
Vous pouvez compter sur ma détermination et ma mobilisation à vos côtés !",['7 octobre' 'antisemite'],,,,,,
391,twitter,jrcazeneuve,2024-02-07,P3_post_cij,EPR,"""Ceux qui tuent par haine trouveront toujours l'amour se lever contre eux"" — @EmmanuelMacron

Hommage émouvant aux 42 victimes Françaises des attaques terroristes du 7 octobre en Israël. 

#NeLesOublionsPas",['israel' '7 octobre'],,,,,,
392,twitter,carolineyadan,2024-02-07,P3_post_cij,EPR,"Aujourd’hui, 7 février 2024, 4 mois après les attaques sanglantes des barbares du Hamas en Israël, nous avons été réunis par le Président de la République @EmmanuelMacron pour rendre hommage.

Rendre hommage aux 42 Français qui ont perdu la vie, arrachés à leurs familles par des terroristes islamistes endoctrinés à la haine.

Rendre hommage aux six Français blessés et à Ofer Kalderon, Ohad Yahalomi et Hernández Radoux trois ressortissants toujours captifs du Hamas. Nous ne les oublions pas.

Rendre hommage aux victimes de l’antisémitisme, de la haine inconditionnelle et irrationnelle du Juif.

Face au terrorisme, à la haine et à la guerre, nous devons rester unis et combatifs pour protéger nos valeurs républicaines.",['israel' 'hamas' 'antisemitisme'],,,,,,
393,twitter,c_dintorni,2023-09-12,P0_pre_7oct,unknown,"🎙️ Je refuse que nos écoles, nos collèges et nos gymnases soient réquisitionnés pour accueillir les 4900 mineurs non accompagnés qui sont entrés illégalement en France et dont la minorité n’est que présumée ! 

Il faut mettre fin à cette politique laxiste de l’État et pour cela changer de prisme afin d’endiguer ces flux : notre pays ne doit plus être une passoire attractive !!

⬇️@RCFcotedazur & @NicePresse",['illegal' 'illegale'],,,,,,
394,twitter,alexiscorbiere,2023-07-16,P0_pre_7oct,unknown,"Briser le recueillement national, gardant la mémoire des 13 000 juifs victimes de la rafle du vel d'Hiv, au profit d'une polémique politicienne et fausse, est une faute du @Le_CRIF. 
Irresponsable quand l'extrême droite raciste et antisémite progresse. francetvinfo.fr/politique/me…",['crif' 'antisemite'],,,,,,
395,twitter,ncolin_oesterle,2023-05-05,P0_pre_7oct,unknown,"Les convois humanitaires et 17.000 Palestiniens travaillant en Israël transitent par ce point, rouvert en 2021.

Avant d’être contrôlés par les autorités israéliennes, ils doivent franchir deux checkpoints, l’un géré par le Hamas, l’autre par le Fatah.","['palestiniens' 'israelien' 'israel' 'israeliennes' 'palestinien' 'hamas'
 'israelienne' 'fatah']",,,,,,
396,twitter,h2lepinau,2024-10-17,P5_escalade,RN,Excellente nouvelle. Ce démon était réputé pour son inhumanité et sa cruauté. Il a été le planificateur des massacres du 7 octobre. Next,['7 octobre' 'massacre'],,,,,,
397,twitter,alexisjollyrn,2024-10-07,P5_escalade,RN,"En ce 7 octobre, nous commémorons l’attaque terroriste islamiste qui a frappé Israël en plein cœur il y a un an.

Au nom de toutes les victimes du terrorisme islamiste, la communauté internationale se doit d’être unie aux côtés d’#Israël.",['israel' '7 octobre'],,,,,,
398,twitter,hendrik_davi,2023-10-20,P1_choc,ECO-NFP,"Depuis le début de la guerre, 4 137 Palestiniens, majoritairement des civils, ont été tués dans les bombardements israéliens. Par ailleurs, 13 162 personnes ont été blessées. 

Combien de morts il faudra @EmmanuelMacron pour que la France exige un cessez le feu ?","['palestiniens' 'israelien' 'israel' 'israeliens' 'palestinien'
 'bombardement' 'civils' 'bombardements']",,,,,,
399,twitter,cyrielle_chtl,2023-10-30,P1_choc,ECO-NFP,"⚫️Interrogée sur @RadioJFrance sur mon ressenti depuis le 7 octobre, j’ai partagé ma compassion pour les familles des otages et ma profonde inquiétude face aux extrêmes souffrances des Gazaouis.

Stop aux bombardements. Liberté pour les otages. Retrouvons le chemin de la paix!",['gaza' '7 octobre' 'bombardement' 'otage' 'otages' 'bombardements'],,,,,,
400,twitter,ph_schreck,2023-11-11,P2_offensive,RN,"Petite idée de l’islamonazisme.
Dans le prolongement de certains intellectuels collabos qui veulent pavoiser la mairie de Marseille du drapeau du Hamas.",['hamas'],,,,,,
401,twitter,sebchenu,2023-11-19,P2_offensive,RN,"📹 Ce n'est pas une guerre entre deux Etats, c'est la guerre d'Israël contre le Hamas. Je ne confonds pas la Palestine et le Hamas, car il faudra revenir à une solution à deux Etats. @BFMTV",['israel' 'palestine' 'hamas' 'solution a deux etats' 'deux etats'],,,,,,
402,twitter,sylvainmaillard,2023-09-22,P0_pre_7oct,EPR,"Les Arméniens sont victimes d’une  situation terrible au #HautKarabakh de la part de l’armée azerbaïdjanaise. 

Des habitants chassés et humiliés, tenaillés par la faim et la peur.

J’ai rencontré l’Ambassadrice d’Arménie @tolmajian pour un point de situation.

Face à ce drame, je salue la position résolue de la #France au Conseil de sécurité de l’#ONU. 

Alyev doit rouvrir sans condition le corridor de Latchine et, au minimum, laisser l’aide humanitaire passer !",['onu' 'aide humanitaire' 'conseil de securite'],,,,,,
403,twitter,sylvainmaillard,2023-06-20,P0_pre_7oct,EPR,"Vice-président du groupe d'amitié 🇨🇵🇮🇱 , j'ai tenu à échanger avec le ministre israélien de la défense @yoavgallant présent à Paris pour célébrer l'amitié entre nos 2 pays et participer au salon du  bourget qui transforme Paris en capitale de l'aviation mondiale toute cette semaine.",['israelien' 'israel'],,,,,,
404,twitter,gabrielamard,2023-10-12,P1_choc,LFI,"🔴 Je condamne l'attaque du Hamas contre Israël.

Je veux dire mon chagrin pour toutes les victimes.

Les attaques contre la @FranceInsoumise sont basées sur des allégations mensongères.

La France se doit d’être un acteur d’une paix durable et le cessez-le-feu doit s'imposer.",['israel' 'hamas' 'cessez-le-feu'],,,,,,
405,twitter,leboucher_elise,2023-10-09,P1_choc,LFI,"ll faut rompre avec les crimes de guerre ! Cela demande de rompre la voie de la désespérance qui y conduit et renforcer l'aide au développement !

La décision de l'Allemagne est incompréhensible au moment où les écoles des Nations Unies sont frappées par les missiles israéliens.",['israelien' 'israel' 'israeliens' 'crimes de guerre' 'nations unies'],,,,,,
406,twitter,dubymuller,2023-10-27,P1_choc,LR,J’ai participé au rassemblement demandant la libération immédiate des otages français et israéliens détenus par les terroristes du Hamas. dlvr.it/Sy2fhS,['israelien' 'israel' 'israeliens' 'hamas' 'otage' 'otages'],,,,,,
407,twitter,ericpauget1,2023-10-27,P1_choc,LR,"@lobs vous n'avez pas honte ?!
Comparer un parti politique démocratique et un groupe terroriste islamiste qui massacre des civils dans un pseudo #test...
Si c'est de l'humour, c'est abjecte.
Si vous mettez sérieusement les deux sur un pied d'égalité... c'est abjecte aussi.

#antisemitisme",['antisemitisme' 'civils' 'massacre'],,,,,,
408,twitter,abadiecaroline,2023-10-10,P1_choc,REN,"L'ambiguïté de certains élus de la République sur l'attaque du Hamas nourrit le sentiment qu’on pourrait faire l’apologie du terrorisme en toute impunité.

C’est pourtant interdit par la loi. Le ministre nous a promis une réponse ferme et rapide.

#DirectAN #QAG #Israël",['israel' 'hamas'],,,,,,
409,twitter,auroreberge,2023-10-08,P1_choc,REN,On pense à toi. On pense à tout le peuple israelien qui subit ce déchaînement terroriste. On pense à vos familles et à nos amis.,['israelien' 'israel'],,,,,,
410,twitter,alexisjollyrn,2023-09-20,P0_pre_7oct,RN,"🚨 29 morts dont plusieurs enfants et plus de 200 blessés : c’est le bilan ce matin de l’agression barbare de l’#Azerbaïdjan contre l’#Arménie.

🇦🇿🇦🇲 Encore une fois, les islamistes turcophones continuent de massacrer des civils #arméniens dans le plus grand silence de la communauté internationale et de la France : assez !",['civils' 'massacre'],,,,,,
411,twitter,brunobilde,2023-06-26,P0_pre_7oct,RN,"Plus on avance dans cette enquête, plus on découvre des horreurs ! #Nice
Un mouton déjà égorgé dans la baignoire, viande avariée, occupation illégale du logement… cette pratique barbare qui entraîne des situations ubuesques doit être interdite en France.",['illegal' 'occupation' 'illegale'],,,,,,
412,twitter,paulvannierfi,2023-11-18,P2_offensive,LFI,"🕊️A une heure du départ de la manifestation parisienne pour le cessez-le-feu immédiat à #Gaza, retrouvez mon intervention hier à la manifestation Argenteuillaise, qui a rassemblé plus de 400 personnes.",['gaza' 'cessez-le-feu'],,,,,,
413,twitter,paulvannierfi,2023-11-22,P2_offensive,LFI,Soulagement pour les civils palestiniens à l’annonce de l’interruption des bombardements et pour les otages israéliens libérés. La France doit à présent tout faire pour que la trêve devienne cessez-le-feu permanent. #Gaza,"['palestiniens' 'israelien' 'israel' 'israeliens' 'gaza' 'palestinien'
 'bombardement' 'civils' 'otage' 'otages' 'treve' 'cessez-le-feu'
 'bombardements']",,,,,,
414,twitter,gdarmanin,2024-07-21,P4_rafah,REN,La délégation Israélienne fera l’objet d’une sécurisation renforcée par les forces de l’ordre pendant toute sa présence sur le territoire national.,['israelien' 'israel' 'israelienne'],,,,,,
415,twitter,ebothorel,2024-08-20,P4_rafah,REN,"France: mobilisation d’ex-otages pour appeler à la libération de trois Français détenus en Iran. #Paimpol 
#NousNeLesOublionsPas  mediapart.fr/journal/fil-dac…",['otage' 'otages'],,,,,,
416,twitter,vspillebout,2024-04-20,P3_post_cij,REN,"Ce matin dans l’Avesnois, #Nord, à #Maubeuge, j’ai participé au rassemblement pacifique organisé par mon collègue @BSaintHuile, aux côtés de Arnaud Decagny, @BernardBaudoux et de nombreux maires et élus du territoire. Un moment citoyen dédié à la paix, à l’exigence du cessez-le-feu à #Gaza et de la libération de tous les otages.",['gaza' 'otage' 'otages' 'cessez-le-feu'],,,,,,
417,twitter,gabrielattal,2024-10-07,P5_escalade,EPR,"Le 7 octobre 2023, une attaque terroriste menée par le Hamas est venue meurtrir dans sa chair le peuple israélien et bouleverser le monde entier.

1 200 morts, dont 48 de nos compatriotes.

Un an plus tard, le chagrin et la douleur restent immenses. Mes pensées vont aux victimes et à leurs familles. Les 96 otages doivent être rendus à leurs proches.",['israelien' 'israel' 'hamas' '7 octobre' 'otage' 'otages'],,,,,,
418,twitter,s_bourouaha,2024-05-16,P4_rafah,GDR,"Hier, en réunion du Bureau de l'@AssembleeNat j'ai soutenu ardemment la création d'un groupe d'amitié France-Palestine. Une proposition rejetée par la majorité, la droite et l'ext. droite. Reconnaitre l'Etat palestinien est un pas indispensable pr construire un processus de #paix",['palestine' 'palestinien' 'etat palestinien'],,,,,,
419,twitter,s_bourouaha,2024-02-03,P3_post_cij,GDR,"En Égypte avec une délégation de parlementaires, nous nous rendrons demain à Rafah, à la frontière avec Gaza pr demander un cessez-le-feu le feu immédiat et permanent. Merci à M. l'Ambassadeur Éric Chevalier, et à  l'Ambassade de ns avoir accueilli et facilité notre déplacement.",['gaza' 'cessez-le-feu' 'rafah'],,,,,,
420,twitter,phdumont,2024-04-19,P3_post_cij,LR,"134 otages dont 3 Français croupissent encore dans les caves du Hamas.

L’Autorité Palestinienne indemnise les familles des djihadistes.

Soutenir l’admission de la Palestine à l’ONU, poussée par l’Algérie avec le soutien de la Russie et de la Chine, est une faute de la France.","['palestine' 'palestinien' 'hamas' 'palestinienne' 'otage' 'onu'
 'autorite palestinienne' 'otages']",,,,,,
421,twitter,simonnetdeputee,2024-01-18,P2_offensive,ECO-NFP,"Chiffre accablant : 61% des offres d'emploi publiées par Pole emploi sont illégales ! Pourtant, l'Assemblée nationale a adopté en septembre mon amendement exigeant un contrôle de la légalité des offres. Qu'attend le gouvernement pour respecter cette exigence pourtant basique ?",['illegal' 'illegale'],,,,,,
422,twitter,oliviagregoire,2023-01-18,P0_pre_7oct,REN,"La #shrinkflation n’est en soi pas illégale tant que le consommateur est informé.

Même si l’enquête de la @dgccrf ne relève pas une pratique généralisée, je serai vigilante à améliorer l’information du consommateur et lui donner les moyens de se défendre.
lemonde.fr/economie/article/…",['illegal' 'illegale'],,,,,,
423,twitter,faureolivier,2024-04-27,P3_post_cij,PS-NFP,Donc on accepte les bombes venues d’outre-atlantique pour bombarder Gaza mais pas la demande de cessez le feu portée par les étudiants américains ?,['gaza'],,,,,,
424,twitter,sebastienjumel,2023-10-24,P1_choc,GDR,"Nous attendons du gouvernement et du Président de la République un appel clair, net à un cessez-le-feu immédiat et sans conditions à #Gaza pour les civils, pour les otages, pour nos ressortissants coincés à Gaza. #DirectAN",['gaza' 'civils' 'otage' 'otages' 'cessez-le-feu'],,,,,,
425,twitter,bruno_fuchs,2025-10-13,P7_cessez_feu,DEM,"Nous partageons la joie des familles et du peuple israélien alors que plusieurs #otages viennent d’être remis à la Croix-Rouge. Leur libération, ainsi que celle attendue dans les prochaines heures, nourrit l’espoir de paix pour #Israël, #Gaza et toute la région.",['israelien' 'israel' 'gaza' 'otage' 'otages'],,,,,,
426,twitter,eciotti,2025-08-28,P7_cessez_feu,UDR,"Au monument aux morts de Rauba-Capeù de Nice pour honorer la mémoire des résistants libérateurs de Nice. Grace à eux, le joug de la barbarie s’arrêtait le 28 août 1944.

Il y a 81 ans, des hommes et des femmes ont fait le sacrifice de leur vie pour que Nice redevienne elle même.",['crif' 'onu'],,,,,,
427,twitter,p_brun,2023-10-12,P1_choc,PS-NFP,"Israël a le droit, et même le devoir, de se protéger du terrorisme. Mais un pays démocratique ne peut sous aucun prétexte bombarder indistinctement les populations civiles.",['israel'],,,,,,
428,twitter,p_brun,2024-05-29,P4_rafah,PS-NFP,"La France s'est toujours honorée à soutenir les droits des Palestiniens. 

En reconnaissant dès maintenant l'Etat de Palestine comme l'ont fait l'Espagne, l'Irlande, la Norvège, elle enverrait un message très puissant au monde entier.",['palestiniens' 'palestine' 'palestinien'],,,,,,
429,twitter,faureolivier,2024-01-19,P2_offensive,PS-NFP,#Gaza,['gaza'],,,,,,
430,twitter,nicolasbonnet63,2024-12-05,P6_mandats_cpi,unknown,"Au rassemblement organisé par @ConfPaysanne contre la spéculation, les accords de libre-échange et pour un meilleur revenu des agriculteurs.

La répression brutale et disproportionnée était intolérable. Les citoyens protestaient pacifiquement.

@BrunoRetailleau
@prefpolice",['disproportionnee' 'disproportionne'],,,,,,
431,twitter,sabrinasebaihi,2024-11-08,P5_escalade,ECO-NFP,"L’humiliation de la France à l’Eléona appelle à une clarification de nos relations avec Israël. Le droit international n’est pas à géométrie variable. Nous devons sanctionner Netanyahou. 

De son côté, le RN voudrait que le France donne son soutien inconditionnel à Israël.",['israel' 'netanyahou' 'droit international'],,,,,,
432,twitter,mariondepute41,2023-11-26,P2_offensive,REN,Arrivée à @bengurionairpor à @TelAviv pour un déplacement en @Israel de deux jours. Réaffirmer encore et toujours #BringThemAllHomeNow @TerresDeProgres @DeputesRE,['israel'],,,,,,
433,twitter,villedieu_a,2024-11-29,P6_mandats_cpi,RN,"Ce matin, j’ai eu l’honneur d’assister à la cérémonie en hommage à Sainte Geneviève, patronne des gendarmes. Nos gendarmes ne doivent plus jamais être les otages d’une politique qui les abandonne face à la montée de la violence. À tous les gendarmes de France : vous avez notre soutien inconditionnel, que Ste Geneviève vous protège 🙏🏻🇫🇷",['otage' 'otages'],,,,,,
434,twitter,michelherbillon,2023-11-22,P2_offensive,LR,"Depuis l’attaque terroriste perpétrée le 7 octobre dernier par le Hamas, plus de 200 civils, dont 8 Français, demeurent pris en otage.

Avec mes collègues parlementaires, nous lançons une grande opération pour appeler à la libération de tous les otages retenus. #BringThemHomeNow",['hamas' '7 octobre' 'civils' 'otage' 'otages'],,,,,,
435,twitter,ianboucard,2024-05-22,P4_rafah,LR,"La France doit renouer avec sa parole historique au Proche-Orient avec un objectif: deux États libres et indépendants dans des frontières sûres et sécurisées.
Les impératifs immédiats: la libération des otages et le cessez-le-feu. Le sang ne doit plus couler. #Gaza",['gaza' 'otage' 'deux etats' 'otages' 'cessez-le-feu'],,,,,,
436,twitter,mariepochon,2025-01-11,P6_mandats_cpi,ECO-NFP,"Les attaques contre l'@UNRWA ne sont pas nouvelles, mais se sont intensifiées avec plus de 18 incidents ces derniers mois (tentatives d'incendie, jets de pierres...) jusqu'à l'adoption des 2 lois interdisant, concrètement, à l'agence onusienne de travailler d'ici la fin du mois.",['onu' 'unrwa'],,,,,,
437,twitter,jl_thieriot,2023-01-17,P0_pre_7oct,LR,🇵🇱 À Varsovie nous avons tenu à rendre hommage aux soldats polonais qui ont combattu pour la liberté. Emotion et recueillement devant le monument de l’Armia Krajowa orné d’une Kotwica - l’ancre - symbole de la résistance polonaise sous l’occupation allemande et soviétique.,['occupation' 'onu'],,,,,,
438,twitter,clem_autain,2024-10-02,P5_escalade,LFI,"Qu'importe les crimes de guerre.
Qu'importe le massacre des civils palestiniens et libanais.
Qu'importe le droit international pietiné.
Qu'importe l'embrasement possible dans toute la région.
Le RN et sa solidarité sans faille à B. Netanyahou....
Et cela ne fait pas scandale. Insensé.","['palestiniens' 'netanyahou' 'palestinien' 'droit international' 'civils'
 'crimes de guerre' 'massacre']",,,,,,
439,twitter,hendrik_davi,2023-06-17,P0_pre_7oct,ECO-NFP,Retour en images sur notre visite hier de la déchèterie industrielle de St Chamas qui a brûlé en 2021 et pour laquelle l’Etat refuse d’évacuer les déchets !,['hamas'],,,,,,
440,twitter,bilongocarlos,2024-12-04,P6_mandats_cpi,LFI,"🗣️ 𝗕𝗮𝗿𝗻𝗶𝗲𝗿 : 𝗱𝗲𝗿𝗻𝗶𝗲̀𝗿𝗲 𝗻𝘂𝗶𝘁 𝗮̀ 𝗠𝗮𝘁𝗶𝗴𝗻𝗼𝗻

Avec sa fixette sur l’extrême gauche et Jean-Luc Mélenchon, j’ai connu Michel Barnier plus classe et plus inspiré.

Aujourd’hui, nous allons voter la #MotionDeCensure pour renverser ce gouvernement illégitime.",['illegitime' 'legitime'],,,,,,
441,twitter,clairemlejeune,2024-05-05,unknown,LFI-NFP,"Des mois pour condamner l'action de l'Etat d'Israël à #Gaza et appeler à un cessez le feu.

A peine quelques jours pour condamner des étudiant.e.s mobilisé.e.s pour la paix.",['israel' 'gaza'],,,,,,
442,twitter,eciotti,2024-08-09,P4_rafah,UDR,"Le 9 août 1982, des terroristes palestiniens frappaient au cœur de Paris, rue des Rosiers, faisant 6 morts et 22 blessés dans un acte antisémite brutal. 

Plus de 40 ans après, la quête de justice continue pour les victimes et leurs familles. 

Nous ne devons jamais oublier.",['palestiniens' 'palestinien' 'antisemite'],,,,,,
443,twitter,borisvallaud,2025-04-10,P7_cessez_feu,SOC,"Je salue l'annonce d'Emmanuel Macron, voilà longtemps que nous demandons la reconnaissance de l’Etat palestinien.

Nous plaidons pour une solution à deux Etats et donc la reconnaissance de deux Etats.

Nous devons avoir qu’un camp, celui de la paix.",['palestinien' 'etat palestinien' 'solution a deux etats' 'deux etats'],,,,,,
444,twitter,eciotti,2023-10-27,P1_choc,UDR,"Ignoble  !

Dérive inquiétante de @lobs, comment peut-on mettre sur le même plan un parti politique d’une démocratie et une organisation terroriste ?!

Soutenir le Hamas, c’est faire l’apologie du terrorisme et cautionner la barbarie de ses massacres !",['hamas' 'massacre'],,,,,,
445,twitter,elsafaucillon,2024-10-29,P5_escalade,GDR,"Projection émouvante du film « No Other Land », qui documente les expulsions à Masafer Yatta, en Cisjordanie, en présence des réalisateurs Basel Adra et Yuval Abraham.

Le film sort en salle le 13 novembre. Allez le voir et soutenez ce témoignage puissant sur les conséquences des démolitions, de la colonisation et de la violence quotidienne subies par les Palestinien·nes.

Merci à @SabrinaSebaihi de nous avoir proposé d’organiser cette projection ensemble.",['palestinien' 'cisjordanie' 'colonisation'],,,,,,
446,twitter,elsafaucillon,2023-01-24,P0_pre_7oct,GDR,"Avec @deputesGDR 
nous avons reçu aujourd’hui @salah_hamouri, avocat palestinien défenseur des droits humains et @ElsaLefort 

Un moment émouvant et précieux pour permettre aux voix palestiniennes de témoigner et dénoncer les politiques coloniales et d’apartheid du gvnt israélien",['israelien' 'israel' 'palestiniennes' 'palestinien' 'palestinienne'],,,,,,
447,twitter,ericpauget1,2024-10-18,P5_escalade,LR,"Heureux d’accueillir le Premier Ministre, @MichelBarnier, et le Ministre de l’Intérieur, @BrunoRetailleau à Menton, au poste frontière franco-italien pour y évoquer l’immigration irrégulière et les moyens mis en place pour la maîtriser 👊🏼

Après les renforts militaires que j’ai obtenu en 2022, la coopération doit encore se renforcer entre nos deux pays pour lutter contre l’#immigrationillégale",['illegal' 'illegale'],,,,,,
448,twitter,aquatennens,2023-07-16,P0_pre_7oct,LFI,"L’extrême-droite antisémite menace mais le Président du #CRIF est trop occupé à tirer sur Mélenchon. 

Les 16 et 17 juillet 1942, la police française arrête et déporte 13 000 juifs. 
Ces pauvres victimes ont aujourd’hui de bien piètres «représentants» autoproclamés. Honte à eux.",['crif' 'antisemite'],,,,,,
